Order_Id,Customer_Id,Customer_Name,Product_Id,Product_Category,Product_Name,Payment_Type,Quantity_ordered,Price,Date_and_Time_When_Order_Was_Placed,Customer_Country,Customer_City,Site_From_Where_Order_Was_Placed,Payment_Transaction_Confirmation_Id,Payment_Success_or_Failure,Payment_Failure_Reason
df06ca75-cd9f-4ac8-8f25-17643b1023d1,2abf9b47-7efe-4439-ba29-0260a9cf93af,Aaron Smith,1fbaad5a-9b02-4548-b763-cad32b5275fa,Sports,Gym Gloves,Card,2,217.74,2020-05-01 19:35:16,UK,Birmingham,Flipkart,30e8373e-4ce9-4334-8d79-0441e62eb81a,N,Card expired
ff2bcea1-4020-458c-a49b-4104639541a4,e1a99458-fecf-4142-a5fd-950589917712,Alexis Murphy,89344aa9-8c41-4e7f-ab50-1dc55bcf9bbb,Sports,Cricket Bat,Internet Banking,1,781.89,2022-04-16 09:26:35,USA,Chicago,Amazon,ec1fc363-edce-4e8e-9780-6fd4e8f7e427,N,Insufficient funds
f8ce1008-a7ea-42d5-ac78-44af9c168fe8,7a86adfb-c26b-434e-9b63-242fc1dd071b,Julie Haynes,352813e7-1d13-499a-9de9-b6968bd66ee2,Sports,Basketball,UPI,2,485.29,2023-09-26 16:38:49,UK,Glasgow,Shopify,c3080dff-9a63-41dc-9410-c9650d04e5bb,Y,Payment Successful
c2775404-13f4-440f-a41c-154ba7736505,0c29f3e3-d5bc-4d2e-a894-df641fc5c9fd,Joshua Juarez,685e37b2-6e6e-4175-a018-bf4368b65eb2,Sports,Tennis Racket,UPI,5,116.82,2023-01-26 12:00:58,UK,Manchester,Amazon,7b5ee1f4-a549-4f33-b72e-374abdaff501,Y,Payment Successful
c5cff197-d830-4b94-864c-e4a691b7b91e,812898ee-890d-43a1-af73-5c0f9f11b90a,Mary Nunez,8bbb90c8-e947-47e1-ab0d-ac9f7b9514dd,Clothing,Socks,Card,3,401.1,2020-07-30 20:37:20,Germany,Frankfurt,Walmart,1dae50c6-3762-4cd4-b679-820ac19bb486,Y,Payment Successful
3521edf5-165e-45f5-aa32-0a438cbf6703,b81a0bf8-1950-4af6-844d-f3fd831a11e2,William Hogan,ef688194-d348-414a-8247-e9cc0dcd0912,Sports,Football,UPI,5,247.29,2022-07-15 05:35:51,USA,Houston,Amazon,d1be8d42-3366-468a-b7c8-5c8a8f1563ae,N,Insufficient funds
1724607a-03cb-4379-8e50-0472ea1b1e27,7937e254-aa6a-4f2c-ac5f-6925daac6c67,Calvin Morales,47baf57a-f8b7-4300-a1ae-d58af378a2d0,Electronics,Batteries,Card,2,896.14,2020-02-13 14:26:31,Germany,Hamburg,eBay,f8f9c18e-4c7e-4e8d-a004-d91b561f3537,Y,Payment Successful
381915ec-e062-4c34-ab96-62a29acf3910,4aec2583-2714-4d01-b727-beb42c1dd13d,Michele Church,0c3d6259-4d9c-4140-a5aa-f1f88e7d6cf3,Home & Kitchen,Lotion,UPI,3,459.49,2020-10-01 15:27:50,UK,Leeds,Shopify,a636925d-3353-49ec-a5e7-a1e5635a221f,N,Insufficient funds
62cc9b66-918d-4ebf-8d3c-45ae0c4c3cca,ff0e617d-89dd-4c57-96dd-936e5cf519d5,Mrs. Pamela Mathews,cc45f277-f7c3-497d-a3ef-3f3611a4fe97,Sports,Tennis Racket,Internet Banking,4,991.17,2022-05-25 17:32:06,Canada,Montreal,Amazon,3b3e253c-8221-4e7b-b70b-d8de73f112a4,N,Card expired
5a7bd2f1-be36-4155-b8e2-c7b9f750fe86,9da7922a-8523-4181-bb99-cd81ace5d3ff,Paula Sanchez,06cf8129-bd00-4aa0-8c66-7667f38e104d,Books,Magazines,Internet Banking,3,477.19,2023-12-28 20:19:06,UK,London,eBay,217cb8c6-75bb-43c1-85e9-88704aef3cc8,Y,Payment Successful
73197267-9553-4190-bdbf-f601321c1e97,d04c5c1b-8477-4e8e-9ea6-0eb02d9ecce5,Miranda Smith,6ffa0076-a70c-40af-b41f-c79b3c11eb48,Clothing,Socks,Wallet,1,546.45,2020-04-20 13:20:39,USA,New York,Walmart,0b119312-9b01-44f7-9f90-e63e6ec77fc6,Y,Payment Successful
05662dd1-034d-4919-a7e0-f296aec93ad4,1e38ab50-8845-4912-a67f-434d4882385c,Susan Baker,85174d69-2aab-4f56-b718-05fffa01e14e,Home & Kitchen,Detergent,Internet Banking,2,646.42,2020-06-11 06:54:39,UK,Birmingham,Amazon,28f0f974-4823-4302-adcb-1fe1dc8ddc34,N,Payment gateway error
8a36ba6a-8b53-46bf-b8ef-dd3cf4b72258,2df3f921-2c8e-4d26-8a09-42e30bfde569,Erin Beltran,4971449f-5ffd-4d98-943c-a0ad157de083,Electronics,Chargers,Wallet,3,348.39,2021-04-18 13:33:13,India,Delhi,eBay,5e7a8270-469e-4c65-84cf-8f564ef3c8c6,Y,Payment Successful
c1fa7e5a-4885-4757-aeca-46558fdaa211,0a776b1f-a237-49dc-9669-2a0365b07c40,Miguel Mcintyre,a630e2d1-adda-4f86-a0d9-9640db872eab,Books,Fiction,Internet Banking,1,680.89,2024-01-09 14:56:33,UK,Leeds,eBay,8673bb8b-467d-40e2-844f-fc02c435d5cd,N,Insufficient funds
73eafabc-d510-4c35-a3d3-dbb13fe1372e,127bcec3-204c-4d93-b6e2-60dd4b1cada9,Tara Richardson,591dea44-d547-4202-b748-72e5aeae47fe,Clothing,Socks,UPI,2,42.63,2024-03-14 16:34:41,USA,Houston,Shopify,77d1c36d-7015-4bca-aa4f-e0184a5ccead,N,Payment gateway error
b70fc0f2-e859-49f7-9b19-28f51accfcff,0f25a1bb-e1df-4bcc-b9e8-51af0715423c,Danielle Hunter,bde236e9-6c96-4c6f-be62-2a87d2a4034f,Clothing,Socks,Internet Banking,3,697.13,2023-12-20 16:15:35,Germany,Berlin,Walmart,c7e500ca-b9b3-476d-aaa9-e2b758c470db,N,Card expired
d629a2f8-4043-4b05-8884-cfca7458fad7,207eeba7-3d2a-45ae-9650-87d73b47229c,Richard Mclean,05cc8654-cf5e-4d96-8bcc-d47f8c98eae2,Electronics,Batteries,Card,5,631.37,2022-01-19 00:47:50,USA,Houston,Shopify,f26916ec-0eb7-4952-93cc-3c0f59290705,Y,Payment Successful
37e1f5e9-7349-4783-a2d7-d612f0091818,e1dce5ae-fe0c-4f28-b12c-a0d553351189,Sara Page,bac864f9-7afe-49c8-94b1-11ab6497290a,Home & Kitchen,Soap,Internet Banking,2,683.82,2024-06-29 08:16:34,India,Chennai,Amazon,b49ccfb0-aa4f-433f-aa66-0e0e5dbd1816,N,Insufficient funds
fd572f4c-4064-4f24-a796-1625a3ea6b78,46f728c3-73cf-456a-a51e-4cf7ba92ed19,Anthony Glenn,740d9d8f-4970-45f3-8cee-3e764258de18,Books,Non-Fiction,Card,5,778.65,2021-02-17 13:01:29,Germany,Hamburg,Shopify,14a30664-b130-488e-9011-94273a4deb64,Y,Payment Successful
53582197-acbc-473b-b0b1-d64d4a5c0e4b,5b3ce48f-033d-4fac-910d-ca7e8944404a,Matthew Burns,cf421928-237e-4ac5-bcd6-6e37beb9e403,Home & Kitchen,Shampoo,Card,5,120.13,2020-01-13 08:26:23,UK,Glasgow,Walmart,97cdb551-0828-41cc-abb4-e9abf9655e84,N,Payment gateway error
36a70e1c-6119-4678-b052-974bb1c89575,518bf977-8882-4904-bb25-3a22bafe6753,Terri Preston,168ff9e1-447b-483b-ba0f-729da258bf0c,Home & Kitchen,Shampoo,Internet Banking,5,779.05,2020-10-04 05:07:36,Germany,Hamburg,Amazon,6f2c4f5a-dfec-4b5b-9e62-9218da15365c,N,Insufficient funds
ba423946-9613-44f5-b2ed-1e4473a4707c,f4432f9a-ce32-4a72-822d-c4dde8d35c35,Nicole Melendez,74d7309d-6752-4730-bcc1-836b268ab123,Books,Textbooks,Card,5,232.62,2020-09-12 08:58:03,UK,Birmingham,Amazon,b304767e-a619-4624-b4f2-0673fd56ebc0,Y,Payment Successful
9abbd355-4448-4ad6-b5a8-67750f54da51,64bc3b09-b862-49c9-89a7-6d3bc8cedba8,Margaret Todd,7b495216-30bc-49f3-bc44-160c6ed559e2,Home & Kitchen,Soap,Card,5,427.89,2021-10-24 06:28:28,UK,Manchester,Amazon,7c3bedc4-7df6-4a35-8fef-ab301812ecf3,Y,Payment Successful
cfe3332e-08b2-42e0-9090-105ea7e796e8,2d4cbba2-e55b-4b73-b9af-b40ef9c8f0cf,Kevin Kidd,71104b7f-2ef9-4cdb-8975-22911c164948,Books,Textbooks,Wallet,1,557.07,2020-07-01 01:31:30,USA,Chicago,Amazon,e5e39e81-b25c-4fb8-8c59-3f41268d1598,Y,Payment Successful
968a7222-4a62-4004-881d-4aa0cbfcca6d,9ef3c5ee-3244-46cb-bb58-8fbc8fbf73e1,Richard Washington,e98c43c0-cace-4f42-845a-2f7c32631e45,Clothing,Jeans,Internet Banking,5,738.66,2021-06-04 17:02:40,UK,London,Amazon,30f559f3-f7a6-4178-ae6d-2b2125537738,Y,Payment Successful
7573db64-e4f6-41ab-8bfa-f8a9fbc97eb2,2fb7efe8-0375-4912-bf5c-46fe4a2a1104,Regina Austin,ef1e2f97-41a0-4bf2-9601-a7d8ceaadf70,Sports,Cricket Bat,Card,1,562.83,2020-01-24 00:54:36,India,Kolkata,Walmart,a41c2398-1ecc-4eb2-8556-da9ee0493dba,Y,Payment Successful
f8e709bf-8dfe-444e-9680-6666a976e272,3f6b0a7e-ce1c-4a93-8302-77981e0efc7f,Carla Thomas,c0328bc0-871f-4cea-b161-e152e30b2bc9,Clothing,T-Shirts,UPI,5,798.65,2020-01-17 11:28:57,India,Chennai,Walmart,77fe019e-5dd3-4b3b-a5db-af84e34fe182,Y,Payment Successful
9675408e-6162-420c-aedd-7d8725b5e5f3,eec1dc5b-5311-45b7-9766-68136e2cf837,Caleb Russell,3fe61292-d890-4b27-a422-610071a7c94f,Electronics,Headphones,Wallet,3,612.36,2021-02-17 18:56:38,Germany,Hamburg,eBay,1bb71148-a6b7-4d80-8642-1384eaa86019,N,Insufficient funds
880f21c9-7beb-4c08-af51-8b244d867e0a,8cd0f071-1525-49f6-aa28-f3fb2745c84c,Kevin Martinez,c706f66f-4159-4db4-890a-3ea1164653aa,Sports,Gym Gloves,Card,5,527.07,2021-12-21 19:37:29,Canada,Calgary,eBay,a647ff42-c216-4cb5-bb6c-eb0cb571186d,Y,Payment Successful
e7cb1b5f-ddec-4ef1-a434-8e46e4223f31,1baa8090-cf2b-4561-b460-20b396305706,Alexandra Marshall,76fcf7b4-8dbb-4afb-82f4-8c6d8299c2af,Sports,Basketball,Wallet,2,596.92,2023-05-28 07:25:50,Germany,Frankfurt,Walmart,1d4e1b3a-c221-4dd4-b730-c614a383ac58,N,Card expired
71cce9a1-d696-48fe-9362-2ed7b4dd283e,df2ab3d7-8ddd-4d09-b783-649d624d9ebb,Jacqueline Castro,dd26644d-fe8f-4d1c-9dbf-b79a65be92fb,Books,Textbooks,Internet Banking,3,401.83,2024-01-18 19:49:21,Canada,Ottawa,Flipkart,168a553b-ca67-4b1b-bc80-27cf189f257e,N,Payment gateway error
ab3ada0f-3df2-423a-a68d-b03f225cb3ff,00621a51-365f-41ae-8a41-6d9d57cc58d7,Ronald Thomas,49e4f531-ef1f-45df-8672-1607142f1305,Books,Magazines,UPI,4,134.72,2023-04-08 00:52:06,UK,Birmingham,Shopify,1a033761-192f-4c83-8911-9a72fb0e6cc4,Y,Payment Successful
42f83967-a689-4767-91cc-f989817135c8,b10899c8-d150-483d-97e2-de764be08ae3,Andrea Holt,c19504be-c69e-487a-a885-a61676282098,Sports,Tennis Racket,UPI,3,82.84,2022-12-24 09:14:37,Canada,Montreal,eBay,3d4d2ac0-a044-4d03-8ad6-5781064aed66,Y,Payment Successful
89e4e8c5-2073-4110-ab61-e301c45485c9,4ba2daea-af10-4406-8517-fce1d2592d4b,Jill Bailey,8b912c7f-791a-4bc5-8c95-6b9556a85778,Sports,Tennis Racket,Wallet,2,68.97,2024-04-03 14:12:21,USA,Chicago,Walmart,151a6f7a-f1e2-4d12-9e50-fd52ec3a42e8,N,Card expired
e1a9067c-54e3-4291-aa77-2c2093174504,95a5a5a9-955f-44db-9f59-dd2e426c3762,Patrick Mckee,cf344665-bc3e-4922-b31e-1ac8d13c666e,Electronics,Laptops,Internet Banking,3,137.67,2020-08-12 18:34:03,India,Chennai,Shopify,00fc045a-9693-401b-83ad-1f326612b584,Y,Payment Successful
bdbf0ac7-ed10-4179-9eb1-dd21429f6c19,23c49251-5d16-44b7-bb21-595369de1748,Allison Nixon,78a26637-eac5-4653-aa0b-ffa440b54b5a,Books,Magazines,UPI,3,146.06,2024-05-30 11:31:23,UK,Birmingham,Amazon,14163119-6727-47d4-989f-ce05ee79801d,N,Payment gateway error
a2441654-fc84-447e-bf2d-3724ced04e6e,a876760c-034d-4efd-808d-7c7585de15da,Tiffany Johnson,932ec3df-8c6d-4708-b5ec-a1e5285b3e17,Books,Non-Fiction,Wallet,2,941.04,2023-01-27 17:24:06,UK,Birmingham,Shopify,f56b02d4-2d8b-44ab-b663-dd79a775bd33,Y,Payment Successful
b25e7fe8-ae0a-4b28-83c6-b143bd055699,3eee24d2-bb61-453f-b540-c07eb9af5d2b,Ivan Ellis,f32b21a8-186c-4eb6-b726-978ed8146332,Clothing,T-Shirts,Wallet,4,938.79,2024-02-13 23:08:19,India,Mumbai,Shopify,2a6b9679-e075-4951-9b11-2d8495bb0a11,N,Payment gateway error
969551d1-7c38-4dbc-a679-c62aafa6d16d,d27a4f2f-560d-440f-ba73-b57435dd1675,Carrie Walsh,13a985d7-e39c-44a2-8ce6-e30907ed71a8,Books,Textbooks,Card,5,741.88,2024-02-06 04:26:58,India,Bangalore,eBay,4f16f684-f9aa-4040-b8d7-6cdb21161359,Y,Payment Successful
d7221bbb-e3a3-4d73-ad78-c6dc50fc36df,2fbb6606-d79a-41ff-98ac-70854662ea7b,Alisha Merritt,af150b54-0270-443e-bef4-11605942d090,Sports,Basketball,Internet Banking,5,230.0,2021-02-23 07:57:32,USA,Houston,Walmart,287ff88b-446e-42fd-9e97-e9b8f5ee800c,N,Payment gateway error
b5ac7f32-6e02-40b9-84fa-eaafdd04a3f2,b58c46b1-6b03-4beb-982d-2db31d51b91b,Timothy Miller,4b9ce96b-406e-4fc4-9b62-e4596335999a,Books,Magazines,UPI,1,70.31,2022-12-07 06:05:23,UK,Glasgow,eBay,26dc7bf6-0f3e-4f5e-a74a-4bec2d8cf7f4,N,Insufficient funds
12e9ef1c-ab6a-481e-9258-516d146a3934,d1c2e2df-1466-429c-afcf-3a0779f081c2,Michael Jackson,2e111e60-4f5b-4356-a4de-366e6a0f3e62,Electronics,Laptops,Card,1,709.52,2022-03-02 17:42:00,Germany,Cologne,eBay,ae8ee2e8-5290-4d78-9657-7a6a9c3afab7,Y,Payment Successful
1ad69831-6c94-4a7d-b511-57e5de265d57,93fe1cb0-a162-4938-9186-10b4f0eda2e0,Tina Villarreal,5910235a-af75-4dc1-b44d-a757025feab7,Clothing,Jeans,Wallet,5,72.78,2021-05-06 01:17:13,UK,London,Walmart,249b2e02-2522-43ca-a618-7136f505d946,Y,Payment Successful
e625217d-c229-4882-8852-f11ae2eef8b0,b27c5e36-b423-4fad-9ac3-1fd4847b55f9,Luke Mathews,97ecf09a-4e69-4284-95a0-f1361fce5dd0,Clothing,Socks,Wallet,2,533.43,2020-04-23 15:04:44,USA,Chicago,Amazon,fc1df9b5-d357-4018-90f4-bde04c1fd99f,N,Payment gateway error
be07a7cf-cb63-4138-b598-0933582f1728,58c07431-8923-4567-b820-06f378ac57d8,Richard Schultz,3de6539d-6dc4-4cc0-bded-ca5fb74ae52f,Books,Textbooks,Card,5,369.45,2020-07-17 00:39:45,Canada,Calgary,eBay,d04ed3b5-1b72-4e65-8282-93ea7eece705,Y,Payment Successful
5af8376f-7a9b-4a5b-bc71-617de30b4631,4d5bd446-042a-4375-8cf1-eca2d57982da,Tasha Ray,04b1e828-9f43-48b5-b694-2891b53ccb97,Home & Kitchen,Lotion,Internet Banking,2,451.09,2021-11-13 19:44:39,UK,Birmingham,Walmart,d97450e8-5b90-4121-8c9f-c21efb479a6c,Y,Payment Successful
ec204356-4983-4a14-84ce-22a203acb082,9783bb9e-6c6f-4109-be06-d1d40e7916e2,Jason Rogers,8289eae9-3d8c-423f-af7b-874cdba0b670,Electronics,Batteries,UPI,3,352.13,2020-11-01 23:45:44,UK,Manchester,eBay,b1c5ae1c-c400-4f6b-99a8-c0c656ea5d17,Y,Payment Successful
36377304-7573-4225-9f2e-e4007040926b,77c510de-568a-4a01-91a9-2b4dd6030771,Angela Bird,78b8e612-3dda-4c16-a77b-f0bd771d4991,Clothing,Jeans,Wallet,1,560.13,2024-06-20 11:50:50,India,Kolkata,eBay,fad367aa-124c-4e83-9ad3-dc9c085f435a,N,Payment gateway error
d3ce63c5-08a3-47eb-b7c3-591b9bf2bde8,cb8cf1c2-201b-4621-945e-f1c44e8e9914,Sarah Smith,2c8a75dc-96be-4e70-a549-5b7baa7958cd,Electronics,Headphones,UPI,5,251.74,2023-11-25 01:52:33,Canada,Vancouver,Walmart,e2842bee-d4c9-474a-aa0b-51b044488080,N,Insufficient funds
1f700a0d-7a47-4a49-b304-f685aa5f16aa,f4ea31ea-e496-4f87-b135-620128db28e8,Matthew Mcdonald,40d1809f-e681-43ff-977a-d8295e675be7,Books,Magazines,Wallet,4,53.65,2021-04-30 13:17:25,Canada,Ottawa,eBay,ec06df08-a39c-41e8-afb3-e0f39d78c582,N,Payment gateway error
2b7befa1-4295-4406-84e6-36b776ad0105,7c35f5ae-4c6c-481d-b647-024fbb3e8ad3,Angela Walker,040ee510-8569-4af9-92bf-287045217675,Clothing,Jackets,Wallet,4,411.34,2022-05-23 01:44:54,UK,Manchester,Walmart,6d2fe0c1-8900-44a7-a0b7-9c3890dfb515,N,Payment gateway error
c8a5987e-af9d-4553-9d4a-237b39896494,e44e147c-b5d1-4db5-98d8-eef5476078c5,Ashley Salazar,dec282b1-6985-409c-bc5b-e880defa7c16,Electronics,Chargers,Card,3,562.52,2024-09-07 07:16:21,USA,Los Angeles,Walmart,1f61b182-eb4b-47d5-a85d-cfe244a6414d,N,Insufficient funds
27cf69f4-6d24-46b1-9b17-7cf27230ad75,8e012c55-dbe0-49b2-870d-637145fde79d,Mark Morgan,e2a976e9-28c7-4c83-b0b9-cecc4cef37c3,Sports,Cricket Bat,Wallet,4,560.23,2023-03-02 09:40:09,USA,New York,eBay,1b6b6344-cadd-42f9-bc7f-1a0cbd793992,Y,Payment Successful
35d63f62-68c8-403b-8b6e-5186861d8547,6fd244a1-f4e3-4e5c-9f22-6185a9e5d2f0,Mackenzie Clark,6012f2cb-630d-46cc-9977-1cf0b8ba9968,Books,Magazines,UPI,5,249.33,2023-01-31 14:07:19,India,Delhi,Amazon,9696e0b6-86c1-44ad-b1fb-b73c839e3318,N,Insufficient funds
09ecfc9d-8535-4b73-8759-87b29f845b6a,d1af706d-94be-4c48-95df-e0ab2c62b322,Bryan Lewis,85465ab2-8f38-4697-acf3-ae3719a1e613,Clothing,Jeans,Internet Banking,4,431.94,2021-10-15 08:03:14,Canada,Vancouver,Amazon,7a613313-793b-43be-9518-30685a851b5d,Y,Payment Successful
ed52a1ce-7f95-4dc8-83fa-eb6e4aa7bee9,b97c2015-34a5-47a0-8361-3d957be495ab,Shawn Rodriguez,7e4ba43a-4700-4938-8303-4f92905f3b5f,Sports,Cricket Bat,Internet Banking,2,518.09,2023-09-29 18:15:00,India,Bangalore,Shopify,e1cc989c-3c29-4249-93e7-f00ce198ffdf,N,Insufficient funds
8a240957-9269-449b-bfcd-7e97dfef54b1,c4bd09b2-bbc4-4064-9e19-0da1e3d8f52c,Alex Marsh,757d5ea9-2871-4de7-b4ac-0a7f05125205,Electronics,Headphones,Card,5,143.57,2024-06-03 04:04:57,USA,New York,Flipkart,edb059d5-0dab-4815-bf34-2eeeafdc1d5c,Y,Payment Successful
3e785712-3055-49bb-957c-e1e8a68a18c5,cc07dd29-9dde-4dc5-834f-019d5d0b4c01,Rachel Chavez,92f640f1-3c41-4f7a-b6f6-2e93bb550c7b,Sports,Tennis Racket,Wallet,1,88.48,2021-02-22 21:08:55,India,Kolkata,Flipkart,0247c0f3-271f-4804-963f-680451f66a25,N,Insufficient funds
8c99321e-f6d5-4ca8-a400-2ce63c73c300,8786342f-2f27-4c39-99a7-5032e41b3b83,Angela Freeman,3b2fc7fd-0c7a-441d-99c1-5374b925e9fa,Clothing,T-Shirts,Internet Banking,1,730.73,2020-09-09 17:18:50,Germany,Munich,Walmart,d3f5a078-1df8-4fb0-8a83-b4a34aa38a39,Y,Payment Successful
4e03bec1-035e-4f63-87d5-708285709bd1,ce6d12f8-9243-41ae-b172-767919649389,Desiree Jones,1207f659-3506-4a3f-84f1-0dc75d49e07c,Books,Magazines,Wallet,1,293.45,2024-03-25 16:20:06,Canada,Ottawa,Flipkart,01d309ea-b856-4948-96c9-56bb59922811,Y,Payment Successful
9411b584-9cd1-43d7-99bd-19467b3d0f20,e95bfb6c-fb6f-4cbe-9182-248afcacc2e3,Colleen Gonzalez,686f99af-55b8-4087-acee-373f080960fc,Books,Comics,Internet Banking,3,755.29,2022-12-01 11:26:04,UK,Glasgow,eBay,acb6b09e-7a44-494d-8307-473988990b38,N,Payment gateway error
8023cd96-fea9-464d-bc9d-6127c8ee8c8b,f195c7d4-a0cf-4bb6-8235-4277936b2819,Maureen Frederick,7f896c1a-ffbf-45ae-9a9d-1bee75568029,Books,Fiction,Wallet,4,253.59,2022-05-28 21:10:14,UK,Manchester,eBay,1d6eb71f-e331-4830-a7df-c6cdb9b9d368,Y,Payment Successful
70675039-d634-4e63-b570-64dd63988817,a6c5d248-5aba-45a4-ba18-6c4c2e389baa,David Brooks DDS,eef80b87-8cb1-43ba-bf4c-6a0407672bd0,Clothing,Jackets,Card,2,583.25,2020-09-29 07:22:23,Canada,Montreal,Amazon,ef41fff9-b90a-43fa-81d5-c66800c9a588,N,Insufficient funds
80c5a0b1-6da6-4a2b-8bc7-bff3879889ec,f37f4a6d-a9a4-44f7-ae61-bbc95dbdc555,Rodney Baker II,2516f1cd-c76d-4289-a524-e4d700009728,Electronics,Chargers,Internet Banking,4,606.62,2022-01-06 18:06:59,UK,Leeds,Flipkart,866c747f-9b42-4734-91c3-b6c9e5b26583,Y,Payment Successful
330d21b9-f440-4b05-bbfd-714806df1933,09b89971-95cd-4f08-bca0-2efec9c7efc7,Shari Williams,8fbfab50-3d24-4d44-9458-705932aa5e6b,Clothing,Jeans,Wallet,4,889.69,2022-04-04 23:23:12,USA,New York,Walmart,caa21659-d7ae-4254-bffe-a942bf36f883,Y,Payment Successful
57c05cb1-cebf-4011-b343-4a99c923b2e1,cd3c4613-43fe-4b02-b3ab-a42686b41bd4,Phillip Moore,2b76530f-c14c-415c-ae3c-19a08fe421fd,Clothing,T-Shirts,UPI,1,326.23,2020-08-11 09:59:41,Germany,Cologne,Shopify,c82d2e2c-b58c-42df-a975-a3bfc7590e78,N,Insufficient funds
4506d91a-bdbf-4284-ade9-eb4b2438fc38,7ec7800d-338f-436b-a048-cd08758db810,Noah Dorsey,702756b9-1df7-4e0f-afd4-be2b587c7264,Electronics,Smartphones,Wallet,5,409.51,2022-05-14 17:30:52,Germany,Berlin,eBay,9fa76dae-06e7-4695-8a36-b00c188a5e4b,N,Card expired
25b6a6ff-9807-47cc-982d-6b994d51283b,4200635b-aa2f-4381-8940-de3fddb2fc14,Lawrence Bradley,36b2ca54-24f1-41c2-ab32-015c3fd47437,Books,Non-Fiction,Internet Banking,5,406.72,2023-01-27 00:04:50,India,Kolkata,Amazon,1101f543-6729-4634-954c-af7fc08da19b,Y,Payment Successful
a8fc55b4-3bdc-4e47-8475-a0c52c9f357b,a0861fcd-716c-4d3a-a272-dec119cea01b,Sierra Yu,6f4993a1-8fd8-43a0-b233-c759f14e5078,Clothing,Jackets,Internet Banking,2,335.52,2023-07-03 17:59:05,Canada,Ottawa,Flipkart,6860e759-dbde-4ed9-a294-010738dba3dc,Y,Payment Successful
d1a98be9-0490-4567-8061-632d80757112,776641e7-e785-445d-88f6-8001af60d046,Anita Smith,41d1fde7-e252-4e48-865a-21c63c4ae2d1,Sports,Basketball,Wallet,4,641.13,2020-02-15 15:28:25,India,Bangalore,Walmart,30ee6e23-2dec-4635-94fe-83aa08d570c8,Y,Payment Successful
415b7ff1-1ab8-4832-9562-c60bc3829e21,1b37b861-1265-4be0-a343-22bbc37c538f,Taylor Richardson,1ec37ac5-6ae6-41ee-8a96-730a1cfd787f,Home & Kitchen,Toothpaste,Internet Banking,4,814.95,2021-02-14 05:16:44,USA,Los Angeles,eBay,ae283930-0fe2-4468-b819-885248a8ab8c,N,Payment gateway error
5c4626ef-5a2c-4861-b2d4-30c29a219657,3ab62549-bf16-44a1-823b-a95185674de7,Diane Jackson,46400ffb-8ce1-4dd9-ad4b-890a55d013f3,Clothing,Jeans,Card,1,135.65,2022-11-05 20:34:01,India,Chennai,Flipkart,bc58808b-e619-4b7e-a3ac-a82b62e347fc,Y,Payment Successful
fe5725a7-ee96-4e33-a9bb-bb4322174c62,6aa50ddc-6313-4358-97ec-d4b4ea0f9e77,Christopher Davis,0420dcd6-347e-47eb-b951-57d7ceeda5f8,Clothing,Jackets,Wallet,3,239.1,2022-09-02 01:42:39,USA,Chicago,Amazon,72b5610d-7a12-4a1b-bc06-3064b59c6fd0,Y,Payment Successful
70a0aa9d-47b5-47e6-8227-72433ed06f98,da6bc3e8-c11e-41c1-bde3-365509d57d09,Kelli Miller,464d2bfb-b042-43ea-bf7a-6462384c42f9,Sports,Cricket Bat,Wallet,4,281.64,2021-09-29 02:30:22,India,Kolkata,eBay,c378faf9-711e-4997-b293-8d7a04ab51cb,Y,Payment Successful
87379cb3-b5a5-4053-8dfe-e851ef549b24,2c0e56c6-ab1c-4109-8705-406002bb5d1a,Michael Mendoza,ced52f08-31dc-44f6-bee8-e753a0dbd05e,Books,Fiction,UPI,3,251.62,2020-05-13 13:54:33,USA,Los Angeles,Shopify,fa98c2ae-9086-4235-9057-56c4ed563073,Y,Payment Successful
b9f68fa2-9b47-47fe-8c1d-66741060f8c4,fbfb0ca4-19a8-403e-9a16-22fd6ae77248,Timothy Ryan,6df0c2d0-64b5-4e3d-bf14-246b733b6386,Electronics,Smartphones,UPI,5,219.13,2021-02-09 03:12:37,Canada,Montreal,Flipkart,5b6de9a9-64a1-4e76-8e37-d59c3f3ebbb1,Y,Payment Successful
bd38fd72-5ace-4a69-8f74-8445449cdc4d,89c3fc0f-4d79-43c7-9342-d8e46b21ddc3,Joanna Martinez,a3a70e49-d1f5-48bf-8386-235611ca3236,Books,Magazines,Wallet,3,438.59,2021-02-20 09:38:58,Germany,Hamburg,Amazon,a702518c-c444-4273-8172-38ac34b1e9eb,Y,Payment Successful
c1ffe0a8-7a2a-4a48-8e49-2038e02589e2,ea2a4442-3b87-4c66-a777-329bf0ae4944,Jose Carter,9ba3d331-7943-4329-9bb7-8c36b3243d21,Clothing,Sweaters,Internet Banking,1,835.99,2023-05-04 03:21:13,Germany,Berlin,Flipkart,220d1cc6-6cb0-4031-a87a-a491ffe5bf59,N,Payment gateway error
deaf805c-ac97-4f7b-977b-d0a900f5f130,87b8bb97-3474-4fb8-8df1-f99b0ce0fcdb,Anna Best,2632836d-9711-4da4-9d02-7426fe1c2422,Clothing,Sweaters,Wallet,5,620.13,2020-02-27 19:38:36,India,Chennai,Amazon,55b7f43f-b217-4de8-b452-e6d74f7dcaab,N,Card expired
